,Dengue,Dengue_sma7,Acumulado_21,Acumulado,Populacao,Rt,Susceptiveis,Densidade_Dem,Precipitacao_sma7,Temp_med_7sma,Temp_min_7sma,Umidade_7sma,Vento_mps_7sma
2431,93,45.3,942,195982,2540347,1.15,2344365,8132,0.0,27.4,23.9,69.7,3.3
2432,36,45.0,909,196018,2540347,1.06,2344329,8132,0.3,27.3,24.1,71.5,3.4
2433,47,43.6,908,196065,2540347,1.04,2344282,8132,0.3,27.3,24.1,72.4,3.3
2434,19,42.3,876,196084,2540347,1.01,2344263,8132,0.3,27.3,24.0,72.8,3.3
2435,8,40.4,857,196092,2540347,0.97,2344255,8132,0.3,27.3,24.2,72.8,3.4
2436,39,39.9,826,196131,2540347,0.96,2344216,8132,0.3,27.2,24.1,72.8,3.4
2437,20,37.4,813,196151,2540811,0.91,2344660,8133,0.3,27.2,24.2,72.6,3.5
2438,20,27.0,781,196171,2540811,0.6,2344640,8133,1.3,27.1,24.1,73.4,3.6
2439,28,25.9,793,196199,2540811,0.57,2344612,8133,1.2,27.1,24.1,73.0,3.6
2440,23,22.4,756,196222,2540811,0.51,2344589,8133,1.2,27.1,23.9,72.7,3.6
2441,9,21.0,736,196231,2540811,0.5,2344580,8133,1.2,27.0,23.8,72.8,3.5
2442,3,20.3,717,196234,2540811,0.5,2344577,8133,1.2,27.0,23.9,72.7,3.6
2443,26,18.4,700,196260,2540811,0.46,2344551,8133,1.2,27.1,24.1,72.8,3.6
2444,17,18.0,677,196277,2541275,0.48,2344998,8135,1.2,27.2,24.4,72.5,3.7
2445,23,18.4,635,196300,2541275,0.68,2344975,8135,0.2,27.3,24.4,70.6,3.8
2446,23,17.7,620,196323,2541275,0.69,2344952,8135,0.0,27.3,24.2,69.1,3.8
2447,25,18.0,588,196348,2541275,0.8,2344927,8135,0.0,27.3,24.3,69.2,3.8
2448,9,18.0,569,196357,2541275,0.86,2344918,8135,0.0,27.4,24.5,69.3,4.1
2449,8,18.7,556,196365,2541275,0.92,2344910,8135,0.0,27.4,24.5,69.9,4.1
2450,29,19.1,542,196394,2541275,1.04,2344881,8135,0.0,27.4,24.5,70.2,4.2
2451,22,19.9,527,196416,2541739,1.1,2345323,8136,0.0,27.3,24.3,70.1,4.3
2452,21,19.6,455,196437,2541739,1.06,2345302,8136,0.0,27.4,24.4,70.6,4.3
2453,22,19.4,441,196459,2541739,1.1,2345280,8136,0.0,27.5,24.5,70.6,4.3
2454,21,18.9,415,196480,2541739,1.05,2345259,8136,0.0,27.5,24.3,69.3,4.3
2455,12,19.3,408,196492,2541739,1.07,2345247,8136,0.0,27.5,24.0,68.8,4.0
2456,3,18.6,403,196495,2541739,0.99,2345244,8136,0.1,27.5,23.9,68.6,4.0
2457,18,17.0,382,196513,2541739,0.89,2345226,8136,0.2,27.4,23.9,68.9,3.9
2458,7,14.9,369,196520,2542203,0.75,2345683,8137,0.2,27.4,23.7,69.1,3.8
2459,19,14.6,368,196539,2542203,0.74,2345664,8137,0.2,27.3,23.7,70.0,3.6
2460,11,13.0,351,196550,2542203,0.67,2345653,8137,0.2,27.2,23.6,71.0,3.5
2461,8,11.1,336,196558,2542203,0.59,2345645,8137,0.4,27.2,23.8,72.5,3.4
2462,7,10.4,334,196565,2542203,0.54,2345638,8137,0.4,27.2,24.0,72.8,3.4
2463,7,11.0,338,196572,2542203,0.59,2345631,8137,0.3,27.3,24.1,71.9,3.6
2464,22,11.6,334,196594,2542203,0.68,2345609,8137,0.2,27.4,24.3,71.2,3.6
2465,7,11.6,324,196601,2542667,0.78,2346066,8139,0.3,27.4,24.4,71.1,3.6
2466,9,10.1,310,196610,2542667,0.7,2346057,8139,0.3,27.4,24.4,70.4,3.8
2467,16,10.9,303,196626,2542667,0.84,2346041,8139,0.3,27.5,24.7,69.7,3.9
2468,10,11.1,288,196636,2542667,1.0,2346031,8139,0.1,27.6,24.8,68.6,4.0
2469,5,10.9,284,196641,2542667,1.04,2346026,8139,0.1,27.6,24.8,68.6,4.0
2470,8,11.0,284,196649,2542667,1.0,2346018,8139,0.1,27.5,24.5,69.7,3.6
2471,11,9.4,266,196660,2542667,0.81,2346007,8139,0.1,27.6,24.5,70.0,3.4
2472,10,9.9,254,196670,2543131,0.85,2346461,8140,0.7,27.6,24.5,69.9,3.5
2473,13,10.4,246,196683,2543131,1.03,2346448,8140,0.7,27.7,24.8,69.8,3.5
2474,12,9.9,236,196695,2543131,0.91,2346436,8140,0.7,27.7,24.7,70.1,3.5
2475,17,10.9,232,196712,2543131,0.97,2346419,8140,0.7,27.7,24.6,69.7,3.5
2476,3,10.6,223,196715,2543131,0.97,2346416,8140,0.7,27.8,24.7,69.5,3.6
2477,4,10.0,224,196719,2543131,0.91,2346412,8140,0.7,27.8,24.8,69.1,3.9
2478,12,10.1,218,196731,2543131,1.08,2346400,8140,0.7,27.7,24.4,69.0,4.0
2479,12,10.4,223,196743,2543595,1.06,2346852,8142,0.0,27.7,24.6,68.7,4.0
2480,7,9.6,211,196750,2543595,0.92,2346845,8142,0.1,27.6,24.3,68.8,4.0
2481,15,10.0,215,196765,2543595,1.01,2346830,8142,0.1,27.5,24.3,68.6,3.9
2482,3,8.0,210,196768,2543595,0.74,2346827,8142,0.1,27.5,24.2,69.5,4.0
2483,4,8.1,207,196772,2543595,0.77,2346823,8142,0.1,27.5,24.1,69.2,3.8
2484,2,7.9,202,196774,2543595,0.79,2346821,8142,0.1,27.6,24.2,69.3,3.9
2485,9,7.4,189,196783,2543595,0.73,2346812,8142,0.1,27.7,24.5,69.3,3.9
2486,6,6.6,188,196789,2544059,0.63,2347270,8143,0.1,27.7,24.5,69.0,3.8
2487,10,7.0,189,196799,2544059,0.73,2347260,8143,0.2,27.7,24.7,69.6,3.6
2488,7,5.9,180,196806,2544059,0.59,2347253,8143,0.5,27.7,24.8,69.9,3.6
2489,9,6.7,179,196815,2544059,0.84,2347244,8143,0.5,27.8,24.9,69.8,3.5
2490,7,7.1,181,196822,2544059,0.88,2347237,8143,0.5,27.7,25.0,70.6,3.4
2491,6,7.7,179,196828,2544059,0.98,2347231,8143,0.6,27.7,25.1,70.9,3.2
2492,6,7.3,174,196834,2544059,0.98,2347225,8143,0.6,27.7,25.1,71.2,3.2
2493,8,7.6,172,196842,2544523,1.15,2347681,8145,0.6,27.6,25.1,71.4,3.3
2494,9,7.4,168,196851,2544523,1.06,2347672,8145,0.4,27.7,25.1,70.5,3.4
2495,15,8.6,171,196866,2544523,1.46,2347657,8145,0.1,27.7,25.2,69.6,3.4
2496,4,7.9,158,196870,2544523,1.17,2347653,8145,0.1,27.7,25.2,69.2,3.4
2497,4,7.4,159,196874,2544523,1.04,2347649,8145,0.1,27.8,25.2,69.2,3.6
2498,2,6.9,157,196876,2544523,0.89,2347647,8145,0.1,27.8,25.2,69.2,3.6
2499,8,7.1,153,196884,2544523,0.98,2347639,8145,0.5,27.8,25.1,70.0,3.6
2500,10,7.4,151,196894,2544987,0.98,2348093,8146,0.5,27.8,25.1,70.7,3.6
2501,3,6.6,147,196897,2544987,0.88,2348090,8146,0.5,27.9,25.2,70.8,3.7
2502,6,5.3,138,196903,2544987,0.62,2348084,8146,0.5,27.9,25.1,71.3,3.7
2503,3,5.1,138,196906,2544987,0.65,2348081,8146,0.5,27.9,25.2,71.9,3.7
2504,4,5.1,138,196910,2544987,0.69,2348077,8146,0.5,28.0,25.2,71.4,3.6
2505,0,4.9,136,196910,2544987,0.71,2348077,8146,0.4,28.0,25.3,71.1,3.7
2506,8,4.9,135,196918,2544987,0.68,2348069,8146,0.1,28.1,25.4,70.5,3.7
2507,3,3.9,132,196921,2545451,0.52,2348530,8148,0.2,28.0,25.3,70.1,3.6
2508,5,4.1,127,196926,2545451,0.63,2348525,8148,0.2,28.0,25.4,70.0,3.7
2509,4,3.9,124,196930,2545451,0.73,2348521,8148,0.2,28.0,25.4,70.3,3.7
2510,1,3.6,116,196931,2545451,0.69,2348520,8148,0.2,27.9,25.4,70.0,3.8
2511,2,3.3,111,196933,2545451,0.64,2348518,8148,0.3,27.7,25.3,70.6,3.8
2512,1,3.4,106,196934,2545451,0.71,2348517,8148,0.3,27.6,25.2,70.5,3.8
2513,10,3.7,110,196944,2545451,0.76,2348507,8148,0.2,27.6,25.1,69.6,3.9
2514,4,3.9,106,196948,2545915,1.0,2348967,8149,0.1,27.6,25.0,69.5,4.2
2515,12,4.9,109,196960,2545915,1.17,2348955,8149,0.1,27.6,25.0,69.7,4.0
2516,7,5.3,101,196967,2545915,1.37,2348948,8149,0.1,27.6,25.0,70.0,4.0
2520,7,6.3,104,196988,2545915,1.69,2348927,8149,0.1,27.7,24.9,72.2,3.6
2521,4,6.3,98,196992,2546379,1.63,2349387,8151,0.1,27.7,25.1,72.8,3.4
2522,10,6.0,105,197002,2546379,1.24,2349377,8151,0.1,27.6,25.0,73.1,3.4
2523,5,5.7,104,197007,2546379,1.08,2349372,8151,0.1,27.5,24.7,72.8,3.4
2524,8,5.3,109,197015,2546379,0.79,2349364,8151,0.1,27.7,24.8,72.0,3.6
2525,1,5.3,106,197016,2546379,0.8,2349363,8151,0.8,27.7,24.8,71.8,3.8
2526,0,5.0,106,197016,2546379,0.74,2349363,8151,0.8,27.7,24.8,71.1,3.8
2527,1,4.1,99,197017,2546379,0.66,2349362,8151,0.8,27.7,25.0,71.0,3.5
2528,7,4.6,103,197024,2546843,0.73,2349819,8152,0.8,27.7,24.8,70.7,3.5
2529,2,3.4,100,197026,2546843,0.57,2349817,8152,0.8,27.8,25.0,70.6,3.5
2530,9,4.0,105,197035,2546843,0.7,2349808,8152,0.8,27.9,25.2,70.8,3.4
2531,2,3.1,106,197037,2546843,0.59,2349806,8152,0.8,28.0,25.2,70.6,3.2
2532,3,3.4,107,197040,2546843,0.65,2349803,8152,0.0,28.1,25.5,70.6,3.1
2533,0,3.4,106,197040,2546843,0.69,2349803,8152,0.0,28.0,25.3,71.2,3.1
2534,10,4.7,106,197050,2546843,1.14,2349793,8152,0.0,28.0,25.3,71.2,3.4
2535,10,5.1,112,197060,2547307,1.13,2350247,8154,0.1,28.0,25.3,70.5,3.2
2541,12,7.9,117,197105,2547307,1.67,2350202,8154,0.1,27.8,24.9,69.3,2.9
2542,6,7.3,119,197111,2547771,1.42,2350660,8155,0.0,27.9,25.1,69.7,3.0
2543,7,5.7,116,197118,2547771,0.77,2350653,8155,0.0,27.9,25.1,70.1,3.1
2544,11,6.1,122,197129,2547771,0.84,2350642,8155,0.0,27.9,25.1,70.0,3.1
2545,1,5.9,115,197130,2547771,0.79,2350641,8155,1.2,27.8,25.2,70.9,3.0
2546,2,6.0,116,197132,2547771,0.84,2350639,8155,1.2,27.7,25.4,71.3,2.8
2547,0,5.6,116,197132,2547771,0.74,2350639,8155,1.3,27.7,25.3,72.6,2.9
2548,5,4.6,120,197137,2547771,0.58,2350634,8155,1.4,27.7,25.4,72.8,2.9
2549,5,4.4,118,197142,2548235,0.61,2351093,8157,1.4,27.8,25.4,72.7,3.1
2550,0,3.4,116,197142,2548235,0.6,2351093,8157,1.4,27.9,25.5,72.5,3.2
2551,5,2.6,112,197147,2548235,0.42,2351088,8157,1.4,27.9,25.7,72.4,3.3
2552,0,2.4,110,197147,2548235,0.41,2351088,8157,0.3,28.2,25.8,71.5,3.5
2553,5,2.9,112,197152,2548235,0.48,2351083,8157,0.2,28.3,25.9,71.2,3.7
2554,0,2.9,112,197152,2548235,0.51,2351083,8157,0.1,28.4,25.9,70.4,3.8
2555,5,2.9,107,197157,2548235,0.63,2351078,8157,0.1,28.4,25.9,70.4,3.7
2556,0,2.1,97,197157,2548235,0.48,2351078,8157,0.1,28.3,25.8,70.0,3.8
2557,4,2.7,83,197161,2548699,0.79,2351538,8158,0.1,28.3,25.7,70.2,3.7
2558,6,2.9,81,197167,2548699,1.11,2351532,8158,0.1,28.1,25.6,70.6,3.7
2559,9,4.1,87,197176,2548699,1.71,2351523,8158,0.9,27.9,25.5,71.1,3.6
2560,3,3.9,89,197179,2548699,1.35,2351520,8158,1.7,27.7,25.1,72.0,3.5
2561,0,3.9,86,197179,2548699,1.35,2351520,8158,1.7,27.6,25.0,72.4,3.3
2562,3,3.6,77,197182,2548699,1.25,2351517,8158,1.9,27.5,24.9,73.0,3.3
2564,2,3.7,69,197187,2549163,1.37,2351976,8160,1.9,27.2,24.6,74.8,2.9
2565,2,3.1,60,197189,2549163,1.1,2351974,8160,2.0,27.2,24.4,75.1,2.8
2566,6,2.7,65,197195,2549163,0.66,2351968,8160,1.4,27.3,24.4,74.8,2.8
2567,1,2.4,64,197196,2549163,0.63,2351967,8160,0.5,27.5,24.5,73.3,2.9
2568,0,2.4,64,197196,2549163,0.63,2351967,8160,1.2,27.4,24.3,74.1,2.9
2569,9,3.3,68,197205,2549163,0.92,2351958,8160,1.5,27.4,24.2,74.2,2.8
2570,2,3.1,65,197207,2549163,0.79,2351956,8160,2.6,27.5,24.0,73.8,3.0
2571,15,5.0,80,197222,2549627,1.35,2352405,8161,2.6,27.6,24.1,74.4,2.9
2572,2,5.0,77,197224,2549627,1.59,2352403,8161,2.7,27.7,24.2,74.4,2.9
2578,12,5.7,101,197262,2550091,1.14,2352829,8163,1.0,28.0,25.3,74.2,3.0
2579,6,6.3,101,197268,2550091,1.26,2352823,8163,0.9,28.0,25.2,73.6,3.0
2580,9,6.6,101,197277,2550091,1.28,2352814,8163,0.1,28.0,25.3,72.4,3.3
2581,2,6.6,100,197279,2550091,1.24,2352812,8163,0.3,27.9,25.2,72.2,3.2
2582,2,6.6,102,197281,2550091,1.18,2352810,8163,0.4,27.9,25.0,72.0,3.1
2583,10,6.3,109,197291,2550091,1.05,2352800,8163,1.0,27.9,24.7,72.7,3.1
2584,12,7.6,118,197303,2550091,1.23,2352788,8163,1.0,28.0,24.7,72.3,3.5
2585,12,7.6,128,197315,2550555,1.33,2353240,8164,1.0,28.1,24.8,71.5,3.3
2586,3,7.1,129,197318,2550555,1.14,2353237,8164,3.0,27.8,24.7,73.9,3.1
2587,13,7.7,136,197331,2550555,1.17,2353224,8164,4.4,27.6,24.3,74.8,2.8
2588,4,8.0,139,197335,2550555,1.22,2353220,8164,4.2,27.6,24.2,75.0,2.8
2589,2,8.0,141,197337,2550555,1.22,2353218,8164,4.0,27.6,24.3,75.1,2.8
2590,12,8.3,144,197349,2550555,1.32,2353206,8164,3.5,27.5,24.4,74.6,2.6
2591,13,8.4,155,197362,2550555,1.11,2353193,8164,10.8,27.1,24.0,77.4,2.2
2592,13,8.6,153,197375,2551019,1.13,2353644,8166,12.5,26.8,23.6,78.6,2.1
2593,0,8.1,151,197375,2551019,1.14,2353644,8166,10.7,26.9,23.5,76.9,2.1
2594,9,7.6,153,197384,2551019,0.98,2353635,8166,9.2,27.0,23.6,76.6,2.2
2595,9,8.3,160,197393,2551019,1.04,2353626,8166,10.6,26.9,23.4,77.7,2.1
2596,2,8.3,160,197395,2551019,1.04,2353624,8166,13.0,26.9,23.3,78.1,2.1
2597,17,9.0,165,197412,2551019,1.09,2353607,8166,13.0,26.9,23.4,78.8,2.2
2598,12,8.9,174,197424,2551019,1.05,2353595,8166,5.7,27.2,23.7,77.6,2.3
2599,17,9.4,179,197441,2551483,1.1,2354042,8167,4.5,27.3,24.0,78.2,2.4
2600,6,10.3,179,197447,2551483,1.26,2354036,8167,4.8,27.3,24.1,79.4,2.5
2601,3,9.4,173,197450,2551483,1.25,2354033,8167,5.1,27.3,23.9,79.7,2.7
2602,7,9.1,178,197457,2551483,1.1,2354026,8167,3.7,27.4,24.4,79.4,2.7
2603,3,9.3,179,197460,2551483,1.12,2354023,8167,1.4,27.4,24.3,80.1,2.7
2604,6,7.7,175,197466,2551483,0.86,2354017,8167,3.8,27.1,23.9,81.2,2.5
2605,12,7.7,175,197478,2551483,0.87,2354005,8167,4.4,27.0,23.8,81.8,2.5
2606,10,6.7,173,197488,2551947,0.71,2354459,8169,5.0,26.8,23.6,82.6,2.4
2607,9,7.1,179,197497,2551947,0.69,2354450,8169,5.6,26.8,23.7,82.4,2.4
2608,11,8.3,177,197508,2551947,0.88,2354439,8169,5.6,26.8,23.7,82.3,2.3
2609,7,8.3,180,197515,2551947,0.91,2354432,8169,5.7,26.8,23.4,81.7,2.4
2610,1,8.0,179,197516,2551947,0.86,2354431,8169,5.6,26.8,23.4,80.9,2.4
2611,15,9.3,182,197531,2551947,1.2,2354416,8169,3.2,27.2,23.8,79.7,2.7
2612,16,9.9,185,197547,2551947,1.28,2354400,8169,2.5,27.3,23.8,78.7,2.6
2613,10,9.9,182,197557,2552411,1.47,2354854,8170,1.4,27.5,23.9,76.7,2.7
2614,11,10.1,193,197568,2552411,1.42,2354843,8170,0.5,27.6,24.0,75.1,2.7
2615,5,9.3,189,197573,2552411,1.12,2354838,8170,0.1,27.5,24.0,75.0,2.5
2616,2,8.6,182,197575,2552411,1.03,2354836,8170,0.0,27.5,24.1,75.0,2.3
2617,6,9.3,186,197581,2552411,1.16,2354830,8170,0.0,27.6,24.0,74.6,2.2
2618,6,8.0,175,197587,2552411,0.86,2354824,8170,0.2,27.6,24.0,74.5,2.1
2619,2,6.0,165,197589,2552411,0.61,2354822,8170,2.4,27.5,23.9,75.9,2.1
2620,4,5.1,152,197593,2552875,0.52,2355282,8172,3.1,27.4,23.9,76.8,2.0
2621,4,4.1,150,197597,2552875,0.41,2355278,8172,3.1,27.3,23.8,77.5,2.0
2622,17,5.9,164,197614,2552875,0.63,2355261,8172,3.1,27.3,23.7,77.7,1.9
2623,4,6.1,161,197618,2552875,0.72,2355257,8172,3.2,27.4,23.7,77.7,1.9
2624,3,5.7,161,197621,2552875,0.62,2355254,8172,3.2,27.4,23.8,77.6,2.0
2625,11,6.4,166,197632,2552875,0.8,2355243,8172,3.5,27.1,23.7,78.5,2.0
2626,9,7.4,163,197641,2552875,1.24,2355234,8172,1.5,27.2,23.9,78.0,1.8
2627,9,8.1,162,197650,2553339,1.58,2355689,8173,1.6,27.1,23.8,78.4,1.7
2629,8,7.0,155,197663,2553339,1.2,2355676,8173,3.4,27.1,24.0,79.5,1.9
2630,5,7.1,153,197668,2553339,1.16,2355671,8173,3.9,27.0,23.9,80.4,1.9
2631,2,7.0,154,197670,2553339,1.23,2355669,8173,5.1,26.9,23.8,81.4,1.9
2632,17,7.9,156,197687,2553339,1.22,2355652,8173,5.4,26.8,23.7,82.4,2.0
2633,6,7.4,146,197693,2553339,1.0,2355646,8173,6.6,26.8,23.6,82.7,2.2
2634,2,6.4,138,197695,2553803,0.79,2356108,8175,8.6,26.7,23.3,83.2,2.2
2635,10,7.1,137,197705,2553803,0.86,2356098,8175,6.9,26.9,23.4,83.2,2.2
2636,10,7.4,142,197715,2553803,1.06,2356088,8175,7.0,27.0,23.6,82.6,2.4
2637,7,7.7,147,197722,2553803,1.08,2356081,8175,6.4,27.1,23.8,81.8,2.5
2638,10,8.9,151,197732,2553803,1.27,2356071,8175,5.2,27.4,24.2,81.2,2.5
2639,18,9.0,163,197750,2553803,1.15,2356053,8175,4.5,27.7,24.3,79.3,2.6
2640,5,8.9,166,197755,2553803,1.19,2356048,8175,3.1,27.9,24.6,78.2,2.6
2641,14,10.6,176,197769,2554267,1.64,2356498,8176,0.3,28.1,24.8,76.6,2.7
2642,11,10.7,183,197780,2554267,1.5,2356487,8176,0.2,28.0,24.7,75.4,2.7
2643,4,9.9,170,197784,2554267,1.33,2356483,8176,0.5,27.8,24.5,76.3,2.2
2644,13,10.7,179,197797,2554267,1.39,2356470,8176,0.7,27.7,24.3,76.9,2.1
2645,4,9.9,180,197801,2554267,1.11,2356466,8176,1.3,27.4,24.0,77.6,2.0
2653,19,16.9,249,197936,2554731,1.74,2356795,8178,6.2,26.6,23.7,85.4,1.3
2655,18,19.6,289,197984,2555195,1.76,2357211,8179,13.4,26.6,23.5,85.2,1.2
2656,15,18.4,294,197999,2555195,1.43,2357196,8179,13.9,26.8,23.5,85.3,1.3
2657,17,18.3,301,198016,2555195,1.23,2357179,8179,12.8,26.8,23.5,85.8,1.3
2658,4,16.0,298,198020,2555195,1.01,2357175,8179,12.5,26.7,23.5,85.9,1.4
2659,4,15.3,292,198024,2555195,0.92,2357171,8179,12.4,26.8,23.6,85.7,1.5
2660,13,14.4,287,198037,2555195,0.86,2357158,8179,12.4,26.9,23.6,84.9,1.7
2661,13,12.0,295,198050,2555195,0.61,2357145,8179,8.9,26.9,23.5,84.2,1.8
2662,12,11.1,293,198062,2555659,0.57,2357597,8181,2.6,27.1,23.6,83.5,1.9
2663,20,11.9,302,198082,2555659,0.64,2357577,8181,3.2,26.9,23.6,83.9,1.8
2664,4,10.0,302,198086,2555659,0.55,2357573,8181,5.4,26.7,23.5,84.9,1.8
2665,9,10.7,298,198095,2555659,0.67,2357564,8181,6.0,26.8,23.4,83.7,1.8
2666,5,10.9,299,198100,2555659,0.71,2357559,8181,5.8,26.9,23.6,83.0,2.0
2667,3,9.4,285,198103,2555659,0.65,2357556,8181,6.3,26.9,23.7,83.3,2.0
2668,20,10.4,294,198123,2555659,0.87,2357536,8181,6.0,27.0,23.9,83.5,2.0
2669,11,10.3,287,198134,2556123,0.92,2357989,8182,6.6,27.2,24.0,83.0,2.0
2670,15,9.6,279,198149,2556123,0.81,2357974,8182,5.0,27.4,24.2,81.6,2.2
2671,10,10.4,271,198159,2556123,1.04,2357964,8182,2.8,27.8,24.5,80.3,2.4
2672,9,10.4,260,198168,2556123,0.97,2357955,8182,6.8,27.8,24.5,81.3,2.4
2673,3,10.1,254,198171,2556123,0.93,2357952,8182,6.8,27.7,24.4,81.9,2.2
2674,22,12.9,257,198193,2556123,1.36,2357930,8182,13.5,27.5,24.1,83.3,1.9
2675,10,11.4,237,198203,2556123,1.1,2357920,8182,13.4,27.3,23.9,83.5,1.7
2676,10,11.3,229,198213,2556587,1.1,2358374,8184,12.7,27.2,23.9,83.6,1.8
2681,30,13.4,250,198287,2556587,1.04,2358300,8184,11.6,26.7,23.5,84.9,1.5
2685,23,18.7,283,198369,2557051,1.66,2358682,8185,7.9,27.2,23.7,81.3,2.1
2686,16,19.3,290,198385,2557051,1.65,2358666,8185,7.3,27.1,23.8,81.6,2.0
2687,11,19.9,296,198396,2557051,1.62,2358655,8185,9.6,26.9,23.6,82.4,2.0
2689,24,20.3,324,198447,2557051,1.39,2358604,8185,10.6,26.8,23.7,82.6,1.6
2690,31,21.6,344,198478,2557515,1.32,2359037,8186,10.6,26.5,23.7,82.9,1.7
2691,40,24.6,369,198518,2557515,1.31,2358997,8186,13.5,26.2,23.6,84.5,1.4
2692,37,26.6,396,198555,2557515,1.42,2358960,8186,13.8,26.1,23.4,85.5,1.4
2693,10,25.7,397,198565,2557515,1.33,2358950,8186,14.0,26.2,23.3,84.8,1.4
2694,16,26.4,410,198581,2557515,1.33,2358934,8186,11.2,26.3,23.6,84.6,1.4
2695,39,28.1,427,198620,2557515,1.45,2358895,8186,4.7,26.5,23.8,84.2,1.5
2696,42,30.7,459,198662,2557515,1.51,2358853,8186,4.8,26.6,23.9,85.0,1.4
2697,33,31.0,482,198695,2557979,1.44,2359284,8188,6.5,26.6,23.9,86.1,1.3
2698,33,30.0,513,198728,2557979,1.22,2359251,8188,6.2,26.9,24.0,85.5,1.4
2699,17,27.1,507,198745,2557979,1.02,2359234,8188,5.2,27.0,24.1,84.6,1.5
2700,10,27.1,505,198755,2557979,1.06,2359224,8188,5.0,27.0,24.1,84.1,1.7
2701,26,28.6,524,198781,2557979,1.08,2359198,8188,5.0,27.0,24.1,82.8,1.7
2702,45,29.4,539,198826,2557979,1.05,2359153,8188,5.0,26.9,23.9,81.6,1.9
2703,60,32.0,581,198886,2557979,1.04,2359093,8188,5.3,26.8,23.9,80.7,2.1
2704,49,34.3,608,198935,2558443,1.11,2359508,8189,4.1,26.9,23.8,80.3,2.1
2705,39,35.1,628,198974,2558443,1.17,2359469,8189,1.1,26.9,23.8,79.5,2.2
2706,52,40.1,657,199026,2558443,1.48,2359417,8189,1.0,26.8,23.7,79.5,2.0
2707,29,42.9,670,199055,2558443,1.58,2359388,8189,1.0,26.7,23.6,78.6,2.1
2708,39,44.7,698,199094,2558443,1.57,2359349,8189,1.0,26.7,23.6,78.2,2.2
2709,36,43.4,707,199130,2558443,1.48,2359313,8189,1.0,26.7,23.6,78.2,2.3
2710,45,41.3,728,199175,2558443,1.29,2359268,8189,0.6,26.7,23.5,78.1,2.3
2711,51,41.6,748,199226,2558907,1.21,2359681,8191,0.9,26.9,23.5,76.6,2.6
2712,70,46.0,778,199296,2558907,1.31,2359611,8191,0.9,27.0,23.6,75.8,2.7
2713,27,42.4,768,199323,2558907,1.06,2359584,8191,0.9,27.1,23.9,75.4,2.8
2714,45,44.7,803,199368,2558907,1.04,2359539,8191,3.4,27.1,23.9,75.7,3.0
2715,36,44.3,823,199404,2558907,0.99,2359503,8191,3.4,27.2,24.0,75.7,3.1
2716,57,47.3,841,199461,2558907,1.09,2359446,8191,3.4,27.2,24.1,75.8,3.1
2717,51,48.1,850,199512,2558907,1.17,2359395,8191,3.4,27.3,24.1,75.3,3.3
2718,70,50.9,887,199582,2559371,1.22,2359789,8192,2.7,27.3,24.1,73.6,3.2
2719,35,45.9,889,199617,2559371,1.0,2359754,8192,3.2,27.3,23.8,73.5,3.1
2720,59,50.4,931,199676,2559371,1.19,2359695,8192,3.1,27.2,23.6,73.8,3.1
2721,34,48.9,955,199710,2559371,1.09,2359661,8192,0.6,27.2,23.6,74.0,2.9
2722,26,47.4,955,199736,2559371,1.07,2359635,8192,0.6,27.0,23.5,75.2,2.8
2723,45,45.7,955,199781,2559371,0.97,2359590,8192,0.6,26.9,23.5,75.0,2.8
2724,20,41.3,915,199801,2559371,0.86,2359570,8192,0.6,26.9,23.6,74.9,2.7
2725,50,38.4,916,199851,2559835,0.76,2359984,8194,0.6,26.9,23.6,75.9,2.7
2726,25,37.0,902,199876,2559835,0.81,2359959,8194,0.1,26.9,23.8,76.2,2.8
2727,36,33.7,886,199912,2559835,0.67,2359923,8194,0.1,27.0,23.9,75.4,2.8
2728,27,32.7,884,199939,2559835,0.67,2359896,8194,0.3,27.0,24.0,74.7,2.8
2729,32,33.6,877,199971,2559835,0.71,2359864,8194,0.3,27.2,23.8,72.9,3.0
2730,29,31.3,870,200000,2559835,0.68,2359835,8194,0.2,27.3,23.8,72.4,3.0
2731,33,33.1,858,200033,2559835,0.8,2359802,8194,1.9,27.2,23.5,73.2,3.0
2732,37,31.3,844,200070,2560299,0.81,2360229,8195,1.9,27.1,23.5,73.2,3.1
2733,39,33.3,813,200109,2560299,0.9,2360190,8195,1.9,27.1,23.4,73.1,3.1
2734,41,34.0,827,200150,2560299,1.01,2360149,8195,4.1,26.9,23.2,74.2,3.1
2735,23,33.4,805,200173,2560299,1.02,2360126,8195,3.9,26.9,23.2,74.6,3.1
2736,14,30.9,783,200187,2560299,0.92,2360112,8195,3.9,26.9,23.4,75.5,3.1
2737,43,32.9,769,200230,2560299,1.05,2360069,8195,3.9,26.8,23.4,76.2,3.0
2738,50,35.3,768,200280,2560299,1.06,2360019,8195,2.2,26.8,23.4,75.8,2.9
2739,34,34.9,732,200314,2560764,1.11,2360450,8197,2.2,26.8,23.5,76.1,2.8
2740,33,34.0,730,200347,2560764,1.02,2360417,8197,3.1,26.7,23.4,76.5,2.7
2741,12,29.9,683,200359,2560764,0.88,2360405,8197,0.9,26.6,23.3,75.6,2.6
2742,31,31.0,680,200390,2560764,0.93,2360374,8197,0.9,26.4,23.0,74.8,2.6
2743,28,33.0,682,200418,2560764,1.07,2360346,8197,0.9,26.5,22.9,74.3,2.5
2744,37,32.1,674,200455,2560764,0.98,2360309,8197,0.9,26.6,23.1,73.4,2.5
